fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,008271,大成优势企业混合A,2021-06-18,1.7131,1.7131,-0.12,-1.29,0.25,0.65,4.51,54.99,,,1.33,71.31,0.15%,http://fund.eastmoney.com/008271.html
hh,008272,大成优势企业混合C,2021-06-18,1.6930,1.6930,-0.12,-1.29,0.18,0.46,4.09,53.77,,,0.96,69.30,0.00%,http://fund.eastmoney.com/008272.html
hh,008681,鹏华价值成长混合,2021-06-18,1.4267,1.4267,0.75,-1.29,1.01,8.14,5.43,24.43,,,-0.64,42.67,0.15%,http://fund.eastmoney.com/008681.html
hh,009009,平安科技创新混合C,2021-06-18,1.6076,1.6076,1.48,-1.29,4.79,6.80,8.67,40.77,,,-0.06,60.76,0.00%,http://fund.eastmoney.com/009009.html
hh,009092,富国新材料新能源混合,2021-06-18,1.3069,1.3069,1.31,-1.29,5.43,7.87,13.04,,,,5.72,30.69,0.15%,http://fund.eastmoney.com/009092.html
hh,009331,鹏华成长价值混合C,2021-06-18,1.3273,1.3273,-0.13,-1.29,2.65,9.90,4.69,30.09,,,-0.73,32.73,0.00%,http://fund.eastmoney.com/009331.html
hh,009641,中银证券优选行业龙头混合C,2021-06-18,1.2014,1.2014,1.43,-1.29,2.99,8.08,10.99,,,,1.88,20.14,0.00%,http://fund.eastmoney.com/009641.html
hh,010305,华夏创新驱动混合A,2021-06-18,0.9379,0.9379,0.34,-1.29,4.25,3.52,-5.26,,,,-7.53,-6.21,0.15%,http://fund.eastmoney.com/010305.html
hh,010159,中银医疗保健混合C,2021-06-18,3.2619,3.2619,1.04,-1.29,-1.47,12.97,15.25,,,,11.66,18.42,0.00%,http://fund.eastmoney.com/010159.html
hh,010958,信诚养老2035三年持有混合(FOF),2021-06-16,1.0277,1.0277,-1.38,-1.29,1.25,2.77,,,,,,2.77,0.08%,http://fund.eastmoney.com/010958.html
hh,011212,富国稳健策略6个月持有混合A,2021-06-18,0.9621,0.9621,0.21,-1.29,-0.43,-0.35,,,,,,-3.79,0.15%,http://fund.eastmoney.com/011212.html
hh,002617,中银益利混合C,2021-06-18,1.3710,1.4920,-0.07,-1.30,-1.01,0.07,-0.44,11.61,28.29,40.55,-2.21,51.66,0.00%,http://fund.eastmoney.com/002617.html
hh,090011,大成核心双动力混合,2021-06-18,1.5890,2.1890,0.32,-1.30,-0.69,2.38,6.43,36.63,66.74,64.66,2.78,158.44,0.15%,http://fund.eastmoney.com/090011.html
hh,690004,民生加银稳健成长混合,2021-06-18,3.5750,3.5750,1.22,-1.30,2.11,8.50,9.39,65.43,134.27,99.72,1.45,257.50,0.15%,http://fund.eastmoney.com/690004.html
hh,005406,中金金序量化蓝筹C,2021-06-18,1.4810,1.4810,-0.01,-1.30,-0.70,-1.35,0.26,23.43,42.97,46.45,-2.22,48.10,0.00%,http://fund.eastmoney.com/005406.html
hh,005888,华夏新兴消费混合A,2021-06-18,3.2775,3.2775,0.35,-1.30,2.91,1.92,13.11,73.73,178.82,,4.63,227.75,0.15%,http://fund.eastmoney.com/005888.html
hh,009161,上投锦程养老五年混合(FOF),2021-06-16,1.3174,1.3174,-1.28,-1.30,1.64,3.36,6.51,25.68,,,3.50,31.74,0.10%,http://fund.eastmoney.com/009161.html
hh,009887,广发稳健优选六个月持有期混合A,2021-06-18,1.0798,1.0798,0.69,-1.30,-0.01,1.48,1.36,,,,-2.96,7.98,0.15%,http://fund.eastmoney.com/009887.html
hh,009888,广发稳健优选六个月持有期混合C,2021-06-18,1.0761,1.0761,0.69,-1.30,-0.04,1.38,1.16,,,,-3.14,7.61,0.00%,http://fund.eastmoney.com/009888.html
hh,011389,国都聚成混合,2021-06-18,0.9871,0.9871,0.14,-1.30,-1.84,,,,,,,-1.29,0.10%,http://fund.eastmoney.com/011389.html
hh,007662,富国鑫旺均衡养老三年(FOF),2021-06-16,1.2061,1.2061,-1.16,-1.30,0.93,1.91,4.82,16.64,,,2.01,20.61,0.12%,http://fund.eastmoney.com/007662.html
hh,470028,汇添富社会责任混合,2021-06-18,2.3330,2.3330,0.34,-1.31,0.73,5.80,2.19,24.69,66.29,37.80,-1.56,133.30,0.15%,http://fund.eastmoney.com/470028.html
hh,002158,汇添富安鑫智选混合C,2021-06-18,1.5850,1.92,0.76,-1.31,3.59,14.44,9.61,30.19,66.52,68.75,4.55,107.16,0.00%,http://fund.eastmoney.com/002158.html
hh,001796,汇添富安鑫智选混合A,2021-06-18,1.5050,1.84,0.74,-1.31,3.65,14.62,9.85,30.70,67.69,70.20,4.81,99.07,0.15%,http://fund.eastmoney.com/001796.html
hh,200006,长城消费增值混合,2021-06-18,1.7166,3.1566,0.30,-1.31,-0.54,10.61,10.86,32.57,85.42,78.81,5.62,427.09,0.12%,http://fund.eastmoney.com/200006.html
hh,005889,华夏新兴消费混合C,2021-06-18,3.2352,3.2352,0.35,-1.31,2.86,1.79,12.83,72.87,176.06,,4.38,223.52,0.00%,http://fund.eastmoney.com/005889.html
hh,009442,中银养老2040三年持有期混合(FOF),2021-06-16,1.0079,1.0079,-1,-1.31,0.37,0.83,0.93,,,,-0.01,0.79,0.12%,http://fund.eastmoney.com/009442.html
hh,010306,华夏创新驱动混合C,2021-06-18,0.9337,0.9337,0.34,-1.31,4.18,3.33,-5.59,,,,-7.84,-6.63,0.00%,http://fund.eastmoney.com/010306.html
hh,011213,富国稳健策略6个月持有混合C,2021-06-18,0.9601,0.9601,0.21,-1.31,-0.49,-0.51,,,,,,-3.99,0.00%,http://fund.eastmoney.com/011213.html
hh,011271,汇添富价值成长均衡投资混合A,2021-06-18,0.9806,0.9806,1.54,-1.31,3.76,5.87,,,,,,-1.94,0.15%,http://fund.eastmoney.com/011271.html
hh,001571,嘉合磐石A,2021-06-18,1.0921,1.3421,-0.03,-1.32,-0.61,1.46,1.64,2.63,6.99,17.10,0.22,37.25,0.12%,http://fund.eastmoney.com/001571.html
hh,003241,创金合信量化发现混合A,2021-06-18,1.5121,1.5121,0.39,-1.32,1.99,9.52,12.79,40.20,83,74.95,9.78,51.21,0.15%,http://fund.eastmoney.com/003241.html
hh,002773,光大铭鑫混合A,2021-06-18,2.1212,2.1212,0.07,-1.32,0.61,5.43,2.88,28.05,119.09,105.32,-2.61,112.12,0.08%,http://fund.eastmoney.com/002773.html
hh,005269,华泰柏瑞港股通量化混合,2021-06-18,1.0887,1.0887,-0.08,-1.32,-1.04,-0.14,19.17,21.90,23.32,6,16.79,8.87,0.15%,http://fund.eastmoney.com/005269.html
hh,002774,光大铭鑫混合C,2021-06-18,2.1449,2.1449,0.07,-1.32,0.60,5.40,2.82,27.93,118.33,104.41,-2.65,114.49,0.00%,http://fund.eastmoney.com/002774.html
hh,005680,财通资管价值成长混合,2021-06-18,2.7450,2.7450,0.54,-1.32,11.06,18,19.44,62.21,173.82,,13.52,174.47,0.15%,http://fund.eastmoney.com/005680.html
hh,008318,博道久航混合A,2021-06-18,1.4168,1.4168,0.18,-1.32,1.77,3.33,5.49,34.38,,,1.96,41.68,0.15%,http://fund.eastmoney.com/008318.html
hh,003980,中银证券瑞益灵活配置混合A,2021-06-18,2.1942,2.1942,2.51,-1.32,4.84,18.73,16.19,52.59,106.38,104.78,13.10,119.42,0.10%,http://fund.eastmoney.com/003980.html
hh,010041,嘉实港股优势混合A,2021-06-18,0.9738,0.9738,0.22,-1.32,0.61,-0.02,,,,,,-2.62,0.15%,http://fund.eastmoney.com/010041.html
hh,011272,汇添富价值成长均衡投资混合C,2021-06-18,0.9785,0.9785,1.55,-1.32,3.71,5.70,,,,,,-2.15,0.00%,http://fund.eastmoney.com/011272.html
hh,002307,银华多元视野灵活配置混合,2021-06-18,2.9760,2.9760,1.16,-1.33,3.01,6.63,11.96,53.48,141.17,141.95,5.91,197.60,0.15%,http://fund.eastmoney.com/002307.html
hh,001572,嘉合磐石C,2021-06-18,1.0613,1.3113,-0.03,-1.33,-0.65,1.36,1.43,2.22,5.92,14.96,0.03,33.86,0.00%,http://fund.eastmoney.com/001572.html
hh,002597,兴业成长动力混合,2021-06-18,1.4860,1.7040,1.09,-1.33,3.63,9.67,16.09,38.36,73.79,67.18,5.24,80.05,0.15%,http://fund.eastmoney.com/002597.html
hh,001075,宝盈转型动力混合,2021-06-18,0.9650,0.9650,0.94,-1.33,1.58,11.43,4.78,16.97,68.12,41.29,-3.88,-3.50,0.15%,http://fund.eastmoney.com/001075.html
hh,003981,中银证券瑞益灵活配置混合C,2021-06-18,2.1560,2.1560,2.51,-1.33,4.79,18.59,15.95,52.54,105.27,102.73,12.87,115.60,0.00%,http://fund.eastmoney.com/003981.html
hh,005979,南方合顺多资产(FOF)A,2021-06-16,1.5265,1.5265,-1.27,-1.33,0.82,2.35,4.58,24.42,57.23,,1.03,52.65,0.08%,http://fund.eastmoney.com/005979.html
hh,005029,中银产业精选混合,2021-06-18,2.4170,2.4170,0.52,-1.33,0.80,8.66,11.75,45.15,142.14,,5.14,141.70,0.15%,http://fund.eastmoney.com/005029.html
hh,007110,国投瑞银港股通混合A,2021-06-18,1.2158,1.2158,0.29,-1.33,0.66,-2.39,7.66,13.51,,,3.52,21.58,0.15%,http://fund.eastmoney.com/007110.html
hh,008319,博道久航混合C,2021-06-18,1.4063,1.4063,0.19,-1.33,1.73,3.21,5.23,33.70,,,1.73,40.63,0.00%,http://fund.eastmoney.com/008319.html
hh,009242,中加核心智造混合A,2021-06-18,1.2766,1.2766,0.46,-1.33,0.69,0.06,10.01,,,,4.96,27.66,0.15%,http://fund.eastmoney.com/009242.html
hh,009146,新华精选成长3个月混合(FOF),2021-06-17,1.2768,1.2768,1.53,-1.33,2.46,6.55,5.41,24.57,,,1.13,27.68,0.10%,http://fund.eastmoney.com/009146.html
hh,009190,景顺长城核心优选混合,2021-06-18,1.3886,1.3886,0.89,-1.33,3.55,1.12,1.61,33.89,,,-2.72,38.86,0.15%,http://fund.eastmoney.com/009190.html
hh,009849,安信稳健聚申一年持有期混合A,2021-06-18,1.0570,1.0670,-0.62,-1.33,-1.33,-1.63,4.43,,,,3.86,6.73,0.10%,http://fund.eastmoney.com/009849.html
hh,010042,嘉实港股优势混合C,2021-06-18,0.9706,0.9706,0.22,-1.33,0.54,-0.24,,,,,,-2.94,0.00%,http://fund.eastmoney.com/010042.html
hh,340007,兴全社会责任混合,2021-06-18,5.9490,6.1390,2.32,-1.34,2.45,7.83,9.74,40.27,96.40,68.48,0.34,574.72,0.15%,http://fund.eastmoney.com/340007.html
hh,110013,易方达科翔混合,2021-06-18,5.1360,11.5990,2.13,-1.34,2.47,8.22,14.19,33.56,138.55,125.92,6.19,763.97,0.15%,http://fund.eastmoney.com/110013.html
hh,519033,海富通国策导向混合,2021-06-18,2.5060,3.0730,0.80,-1.34,3.04,8.77,20.08,46.89,144.01,118.67,15.27,265.75,0.15%,http://fund.eastmoney.com/519033.html
hh,519959,长信多利混合,2021-06-18,2.3767,2.5867,-0.26,-1.34,0.17,5.51,6.18,52.16,111.37,129.37,-0.33,177.31,0.15%,http://fund.eastmoney.com/519959.html
hh,000587,大成灵活配置混合,2021-06-18,3.2370,3.6370,1.76,-1.34,3.88,11.81,10.78,44.77,103.97,82.06,3.95,302.41,0.15%,http://fund.eastmoney.com/000587.html
hh,180018,银华和谐主题混合,2021-06-18,4.9160,4.9960,-0.10,-1.34,2.31,13.12,13.06,54.15,129.83,120.15,6.11,428.77,0.15%,http://fund.eastmoney.com/180018.html
hh,003242,创金合信量化发现混合C,2021-06-18,1.4548,1.4548,0.39,-1.34,1.92,9.30,12.34,39.10,80.09,70.77,9.38,45.48,0.00%,http://fund.eastmoney.com/003242.html
hh,005980,南方合顺多资产(FOF)C,2021-06-16,1.5119,1.5119,-1.27,-1.34,0.79,2.25,4.38,23.93,55.99,,0.84,51.19,0.00%,http://fund.eastmoney.com/005980.html
hh,008809,安信民稳增长混合A,2021-06-18,1.1326,1.1426,-0.48,-1.34,0.23,1.96,9.48,14.46,,,8.69,14.36,0.08%,http://fund.eastmoney.com/008809.html
hh,009243,中加核心智造混合C,2021-06-18,1.2710,1.2710,0.46,-1.34,0.67,-0.03,9.81,,,,4.76,27.10,0.00%,http://fund.eastmoney.com/009243.html
hh,009382,汇安核心资产混合C,2021-06-18,1.1443,1.1443,0.29,-1.34,-0.74,1.40,5.08,14.43,,,0.99,14.43,0.00%,http://fund.eastmoney.com/009382.html
hh,009381,汇安核心资产混合A,2021-06-18,1.1501,1.1501,0.29,-1.34,-0.69,1.53,5.34,15.01,,,1.22,15.01,0.15%,http://fund.eastmoney.com/009381.html
hh,009884,民生加银康宁平衡养老目标三年持有混合(FOF),2021-06-17,1.0595,1.0595,0.27,-1.34,0.90,2.69,3.07,,,,-0.01,5.95,0.08%,http://fund.eastmoney.com/009884.html
hh,011081,国投瑞银港股通混合C,2021-06-18,1.2130,1.2130,0.29,-1.34,0.61,-2.52,,,,,3.28,5.99,0.00%,http://fund.eastmoney.com/011081.html
hh,161616,融通医疗保健行业混合A/B,2021-06-18,3.21,3.5740,1.68,-1.35,-2.04,17.03,17.75,44.20,188.41,162.47,15.10,344.24,0.15%,http://fund.eastmoney.com/161616.html
hh,530005,建信优化配置混合,2021-06-18,1.6599,2.6237,-0.47,-1.35,-0.44,3.52,1.82,27.68,69.95,64.87,-2.41,220.87,0.15%,http://fund.eastmoney.com/530005.html
hh,020001,国泰金鹰增长混合,2021-06-18,1.4593,5.3841,0.98,-1.35,2.57,1.64,12.01,15.28,72.35,37.92,9.34,1746.15,0.15%,http://fund.eastmoney.com/020001.html
hh,003851,中银锦利灵活配置混合C,2021-06-18,1.2532,1.4312,-0.13,-1.35,-0.78,0.38,0.34,11.72,27.52,35.86,-1.42,47.60,0.00%,http://fund.eastmoney.com/003851.html
hh,270002,广发稳健增长混合A,2021-06-18,1.6986,4.7586,-0.41,-1.35,-2.45,-0.05,0.46,11.01,44.23,49.98,-1.49,1220.37,0.15%,http://fund.eastmoney.com/270002.html
hh,004726,先锋聚优A,2021-06-18,1.1873,1.1873,0.88,-1.35,3.24,2.99,6.04,26.83,70.83,34.75,1.76,18.73,0.15%,http://fund.eastmoney.com/004726.html
hh,006292,易方达汇诚养老2043混合(FOF),2021-06-16,1.4003,1.4003,-1.09,-1.35,0.94,2.19,4.16,19.29,37.65,,1.46,40.03,0.12%,http://fund.eastmoney.com/006292.html
hh,010046,博时金福安一年持有混合(FOF)A,2021-06-16,1.0583,1.0583,-0.85,-1.35,0.64,1.38,3,,,,-0.25,5.83,0.08%,http://fund.eastmoney.com/010046.html
hh,860055,光大阳光优选一年持有混合B,2021-06-18,0.9430,0.9430,0.38,-1.35,2.99,1.34,-5.70,,,,-5.70,-5.70,0.15%,http://fund.eastmoney.com/860055.html
hh,121010,国投瑞银瑞源灵活配置混合,2021-06-18,2.7150,2.9712,-0.08,-1.36,-1.99,1.72,11.54,39.62,110.06,117.08,10.08,242.47,0.15%,http://fund.eastmoney.com/121010.html
hh,001152,融通新区域新经济灵活配置混合,2021-06-18,1.0190,1.0190,0.39,-1.36,0,4.09,9.69,46.20,131.59,97.10,3.35,1.90,0.15%,http://fund.eastmoney.com/001152.html
hh,001037,国投瑞银锐意改革混合,2021-06-18,1.4470,1.6670,0.56,-1.36,3.95,8.31,13.94,53.59,156.45,113.33,8.31,70.03,0.15%,http://fund.eastmoney.com/001037.html
hh,003850,中银锦利灵活配置混合A,2021-06-18,1.2589,1.4369,-0.13,-1.36,-0.78,0.41,0.39,11.83,27.77,36.24,-1.38,48.23,0.10%,http://fund.eastmoney.com/003850.html
hh,002472,光大先进服务业混合,2021-06-18,1.8752,1.8752,0.34,-1.36,0.32,11.75,17.37,60.18,137.19,93,13.36,87.52,0.15%,http://fund.eastmoney.com/002472.html
hh,004727,先锋聚优C,2021-06-18,1.2190,1.2190,0.88,-1.36,3.23,2.94,5.94,26.58,69.99,33.60,1.67,21.90,0.00%,http://fund.eastmoney.com/004727.html
hh,008810,安信民稳增长混合C,2021-06-18,1.1261,1.1361,-0.49,-1.36,0.19,1.86,9.27,14,,,8.50,13.70,0.00%,http://fund.eastmoney.com/008810.html
hh,009275,融通医疗保健行业混合C,2021-06-18,3.1920,3.1920,1.69,-1.36,-2.06,16.92,17.48,43.53,,,14.86,79.23,0.00%,http://fund.eastmoney.com/009275.html
hh,009326,广发稳健增长混合C,2021-06-18,1.6941,1.7923,-0.42,-1.36,-2.48,-0.15,0.25,10.57,,,-1.67,12.36,0.00%,http://fund.eastmoney.com/009326.html
hh,009795,嘉实远见精选两年持有期混合,2021-06-18,1.1362,1.1362,0.83,-1.36,1.55,11.27,10.24,,,,2.90,13.62,0.15%,http://fund.eastmoney.com/009795.html
hh,009777,中欧阿尔法混合C,2021-06-18,1.1887,1.1887,1.24,-1.36,4.62,13.85,11.10,,,,3.54,18.87,0.00%,http://fund.eastmoney.com/009777.html
hh,009776,中欧阿尔法混合A,2021-06-18,1.1936,1.1936,1.24,-1.36,4.67,13.99,11.37,,,,3.78,19.36,0.15%,http://fund.eastmoney.com/009776.html
hh,010047,博时金福安一年持有混合(FOF)C,2021-06-16,1.0551,1.0551,-0.86,-1.36,0.60,1.28,2.80,,,,-0.42,5.51,0.00%,http://fund.eastmoney.com/010047.html
hh,011357,华泰柏瑞品质成长混合A,2021-06-18,1.0924,1.0924,1.24,-1.36,4.17,9.16,,,,,,9.24,0.15%,http://fund.eastmoney.com/011357.html
hh,001730,兴银大健康,2021-06-18,1.1530,1.1530,0.09,-1.37,2.22,1.41,3.59,12.60,64.95,29.41,1.68,15.30,0.15%,http://fund.eastmoney.com/001730.html
hh,002801,泓德泓信混合,2021-06-18,2.2691,2.2691,0.21,-1.37,1.84,4.89,13.31,57.25,123.56,120.09,6.52,126.91,0.15%,http://fund.eastmoney.com/002801.html
hh,005544,银华瑞和灵活配置混合,2021-06-18,2.5309,2.5309,-0.76,-1.37,2.29,13.09,15.13,65.76,130.63,151.53,6.09,153.09,0.15%,http://fund.eastmoney.com/005544.html
hh,006449,浙商汇金量化精选混合,2021-06-18,1.9412,1.9412,0.10,-1.37,-0.13,0.22,-1.70,26.49,92.92,,-6.73,94.12,0.15%,http://fund.eastmoney.com/006449.html
hh,006763,汇添富养老2030混合(FOF),2021-06-16,1.5750,1.5750,-1.75,-1.37,2.25,9.67,11.30,30.67,59.85,,5.24,57.50,0.12%,http://fund.eastmoney.com/006763.html
hh,007047,长城核心优势混合,2021-06-18,2.3255,2.3755,0.21,-1.37,-0.38,11.30,14.47,73.58,147.29,,5.50,144.10,0.15%,http://fund.eastmoney.com/007047.html
hh,006877,天治量化核心精选混合A,2021-06-18,1.3155,1.5833,0.47,-1.37,3.28,10.04,10.25,34.60,59.33,,6.04,59.30,0.15%,http://fund.eastmoney.com/006877.html
hh,860056,光大阳光优选一年持有混合C,2021-06-18,0.9410,0.9410,0.37,-1.37,2.91,1.13,-5.90,,,,-5.90,-5.90,0.00%,http://fund.eastmoney.com/860056.html
hh,011358,华泰柏瑞品质成长混合C,2021-06-18,1.0908,1.0908,1.24,-1.37,4.11,9.01,,,,,,9.08,0.00%,http://fund.eastmoney.com/011358.html
hh,020015,国泰区位优势混合,2021-06-18,4.7060,4.7510,0.28,-1.38,-0.04,1.71,3.27,34.84,107.40,96.41,-2.24,390.24,0.15%,http://fund.eastmoney.com/020015.html
hh,540003,汇丰晋信动态策略混合A,2021-06-18,4.2538,4.8938,0.57,-1.38,4.80,10.12,22.30,83.87,138.07,144.34,16.65,534.61,0.15%,http://fund.eastmoney.com/540003.html
hh,006622,华夏养老2035(FOF)A,2021-06-16,1.3395,1.3395,-1.28,-1.38,1.02,2.53,5.11,21.24,33.68,,1.83,33.95,0.15%,http://fund.eastmoney.com/006622.html
hh,006878,天治量化核心精选混合C,2021-06-18,1.3482,1.6232,0.47,-1.38,3.22,9.93,10.12,34.42,63.36,,5.89,63.32,0.00%,http://fund.eastmoney.com/006878.html
hh,007232,万家平衡养老目标三年(FOF),2021-06-16,1.3041,1.3041,-1.13,-1.38,0.82,2.19,3.64,16.64,30.02,,0.47,30.41,0.12%,http://fund.eastmoney.com/007232.html
hh,008276,财通资管价值发现混合,2021-06-18,1.8906,1.8906,0.54,-1.38,11.84,19.03,20.71,64.56,,,14.42,89.06,0.15%,http://fund.eastmoney.com/008276.html
hh,008625,国富平衡养老三年混合(FOF),2021-06-16,1.1357,1.1357,-0.87,-1.38,0.46,-0.06,2.99,13.31,,,0.11,13.57,0.08%,http://fund.eastmoney.com/008625.html
hh,010323,华安平衡养老三年持有(FOF),2021-06-16,1.0031,1.0031,-1.33,-1.38,0.68,2.88,0.28,,,,-0.53,0.31,0.12%,http://fund.eastmoney.com/010323.html
hh,005526,工银新生代消费混合,2021-06-18,2.3694,2.3694,-0.23,-1.39,-0.06,5.47,5.83,37.47,125.42,140.84,4.14,136.94,0.15%,http://fund.eastmoney.com/005526.html
hh,006321,中欧预见养老2035(FOF)A,2021-06-16,1.6072,1.6072,-1.42,-1.39,1.61,4.88,6.37,23.21,52.76,,3.09,60.72,0.12%,http://fund.eastmoney.com/006321.html
hh,006623,华夏养老2035(FOF)C,2021-06-16,1.3280,1.3280,-1.29,-1.39,0.97,2.43,4.90,20.75,32.60,,1.64,32.80,0.00%,http://fund.eastmoney.com/006623.html
hh,007661,南方养老2030三年(FOF),2021-06-16,1.3081,1.3081,-1.28,-1.39,1.04,4.17,5.61,24.46,,,2.45,30.81,0.12%,http://fund.eastmoney.com/007661.html
hh,007249,广发均衡养老三年持有混合(FOF),2021-06-16,1.2742,1.2742,-1.03,-1.39,0.70,1.83,3.46,19.05,,,0.02,27.42,0.15%,http://fund.eastmoney.com/007249.html
hh,008371,华安汇智精选两年持有期混合,2021-06-18,1.7827,1.7827,-0.32,-1.39,-1.20,-1.85,5.57,50.48,,,1.13,78.27,0.15%,http://fund.eastmoney.com/008371.html
hh,008178,同泰慧盈混合A,2021-06-18,1.4804,1.4804,0.76,-1.39,0.28,4.46,7.82,49.55,,,3.45,48.04,0.15%,http://fund.eastmoney.com/008178.html
hh,009636,华泰柏瑞景气优选A,2021-06-18,1.1449,1.1449,1.18,-1.39,3.98,3.68,3.03,14.48,,,-3.11,14.49,0.15%,http://fund.eastmoney.com/009636.html
hh,007668,广发养老2035三年持有期混合(FOF),2021-06-16,1.0805,1.0805,-0.78,-1.39,-0.06,1.09,4.75,,,,1.27,8.05,0.15%,http://fund.eastmoney.com/007668.html
hh,110001,易方达平稳增长混合,2021-06-18,4.9130,6.2480,1.55,-1.40,1.40,6.11,12.09,25.37,93.33,84.31,5.49,1173.40,0.15%,http://fund.eastmoney.com/110001.html
hh,000800,华商未来主题混合,2021-06-18,0.8480,0.8480,1.44,-1.40,2.79,5.34,-2.53,2.17,44.96,20.45,-4.50,-15.20,0.15%,http://fund.eastmoney.com/000800.html
hh,000967,华泰柏瑞创新动力混合,2021-06-18,2.9580,2.9580,1.02,-1.40,4.45,5.68,4.49,36.44,109.79,108.46,-1.76,195.77,0.15%,http://fund.eastmoney.com/000967.html
hh,001681,新华积极价值灵活配置混合,2021-06-18,2.1846,2.1846,2.08,-1.40,3.74,11.90,21.77,51.71,107.07,100.05,18.66,118.46,0.15%,http://fund.eastmoney.com/001681.html
hh,519195,万家品质,2021-06-18,2.2375,2.6555,2.23,-1.40,4.33,1.33,5.73,41.41,130.65,90.66,-1.03,209.65,0.15%,http://fund.eastmoney.com/519195.html
hh,481004,工银稳健成长混合A,2021-06-18,2.0759,2.3259,0.45,-1.40,-0.29,4.39,5.46,32.45,78.94,89.32,1.43,153.60,0.15%,http://fund.eastmoney.com/481004.html
hh,006322,中欧预见养老2035(FOF)C,2021-06-16,1.59,1.59,-1.43,-1.40,1.56,4.77,6.16,22.72,51.53,,2.89,59,0.00%,http://fund.eastmoney.com/006322.html
hh,008179,同泰慧盈混合C,2021-06-18,1.4710,1.4710,0.75,-1.40,0.25,4.35,7.59,48.93,,,3.25,47.10,0.00%,http://fund.eastmoney.com/008179.html
hh,010314,大摩内需增长混合,2021-06-18,0.9801,0.9801,-0.31,-1.40,-1.08,6.80,-1.93,,,,-2.30,-1.99,0.15%,http://fund.eastmoney.com/010314.html
hh,010728,中泰兴诚价值一年持有混合A,2021-06-18,1.0882,1.0882,-0.29,-1.40,2.11,4.08,,,,,,8.82,0.15%,http://fund.eastmoney.com/010728.html
hh,011454,华泰柏瑞景气优选C,2021-06-18,1.1437,1.1437,1.18,-1.40,3.93,3.58,,,,,,-12.91,0.00%,http://fund.eastmoney.com/011454.html
hh,213008,宝盈资源优选混合,2021-06-18,2.4739,3.4871,-0.03,-1.41,-1.54,11.45,11.37,53.14,92.39,97.74,6.07,283.02,0.15%,http://fund.eastmoney.com/213008.html
hh,002160,南方驱动混合,2021-06-18,3.4360,3.4360,0.88,-1.41,3.34,12.99,14.46,49.20,175.10,152.46,7.85,243.60,0.15%,http://fund.eastmoney.com/002160.html
hh,370024,上投摩根核心优选混合,2021-06-18,6.0633,6.2783,1.19,-1.41,4.90,18.14,23.15,57.57,169.36,145.04,16.09,577.53,0.15%,http://fund.eastmoney.com/370024.html
hh,202023,南方优选成长混合A,2021-06-18,4.9690,4.9690,0.38,-1.41,-1.15,1.51,6.02,33,95.48,99.88,1.47,396.90,0.15%,http://fund.eastmoney.com/202023.html
hh,004549,富安达消费主题混合,2021-06-18,1.7970,1.7970,0.25,-1.41,-1.18,5.35,4.98,19.32,73.22,86.26,0.53,79.70,0.15%,http://fund.eastmoney.com/004549.html
hh,006259,添富红利增长混合A,2021-06-18,1.8676,1.8676,0.99,-1.41,0.95,0.41,8.35,47.59,86.80,,3.01,86.76,0.15%,http://fund.eastmoney.com/006259.html
hh,008373,华泰柏瑞景气回报A,2021-06-18,1.55,1.55,1.05,-1.41,4.44,5.57,3.51,33.70,,,-2.58,55,1.50%,http://fund.eastmoney.com/008373.html
hh,008753,大成兴享平衡养老三年(FOF),2021-06-16,1.1114,1.1114,-1.17,-1.41,1.18,2.89,5.11,,,,0.50,11.14,0.12%,http://fund.eastmoney.com/008753.html
hh,009960,银华多元机遇混合,2021-06-18,1.0626,1.0626,0.82,-1.41,0.06,-2.42,2.53,,,,-1.53,6.26,0.15%,http://fund.eastmoney.com/009960.html
hh,010537,泰康优势企业混合C,2021-06-18,0.9580,0.9580,-0.31,-1.41,0.38,0.35,,,,,-5.16,-4.20,0.00%,http://fund.eastmoney.com/010537.html
hh,010379,广发均衡优选混合A,2021-06-18,0.9833,0.9833,0.81,-1.41,0.10,1.86,,,,,,-1.67,0.15%,http://fund.eastmoney.com/010379.html
hh,010536,泰康优势企业混合A,2021-06-18,0.9603,0.9603,-0.31,-1.41,0.42,0.47,,,,,-4.95,-3.97,1.50%,http://fund.eastmoney.com/010536.html
hh,000209,信诚新兴产业混合,2021-06-18,3.6220,3.6220,3.66,-1.42,12.41,29.63,38.03,120.32,238.82,193.52,25.20,262.20,0.15%,http://fund.eastmoney.com/000209.html
hh,519021,国泰金鼎价值混合,2021-06-18,0.6270,3.0950,0.32,-1.42,-0.79,-0.32,0.01,28.12,79.69,69.92,-5.19,209.17,0.15%,http://fund.eastmoney.com/519021.html
hh,163409,兴全绿色投资混合(LOF),2021-06-18,2.1590,3.8390,0.19,-1.42,2.08,5.06,17.02,50.92,121.42,129.01,12.68,387.34,0.15%,http://fund.eastmoney.com/163409.html
hh,070017,嘉实量化阿尔法混合,2021-06-18,1.8030,2.4270,0.45,-1.42,2.04,6.94,12.54,47.41,89.59,78.60,7.65,176.01,0.15%,http://fund.eastmoney.com/070017.html
